,ECe Solar ITA,ECe Wind ITA,ECo Solar ITA,ECo Wind ITA,GFSe Solar ITA,GFSe Wind ITA,GFSo Solar ITA,GFSo Wind ITA,Solar CALA,Solar CNOR,Solar CSUD,Solar NORD,Solar SARD,Solar SICI,Solar SUD,Wind CALA,Wind CNOR,Wind CSUD,Wind ITA,Wind NORD,Wind SARD,Wind SICI,Wind SUD
2024-08-05 22:00:00,0.0,461.299,0.0,421.898,0.0,973.543,0.0,763.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.844,28.141,339.848,1644.45,11.207,118.778,198.292,725.339
2024-08-05 23:00:00,0.0,431.104,0.0,418.672,0.0,975.368,0.0,811.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.525,26.204,325.667,1579.145,10.482,111.112,174.421,712.734
2024-08-06 00:00:00,0.0,325.895,0.0,324.679,0.0,1027.22,0.0,827.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.066,25.131,324.412,1587.65,9.95,111.145,173.169,726.777
2024-08-06 01:00:00,0.0,337.861,0.0,361.667,0.0,983.104,0.0,805.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.135,24.845,330.726,1644.86,9.634,116.366,187.898,758.256
2024-08-06 02:00:00,0.0,386.724,0.0,436.222,0.0,932.999,0.0,807.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.732,25.14,338.315,1714.119,9.538,123.375,208.807,792.213
2024-08-06 03:00:00,0.0,359.995,0.0,383.671,0.0,898.198,0.0,815.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.116,25.465,340.429,1761.32,9.514,128.096,224.813,817.889
2024-08-06 04:00:00,0.0,348.623,0.0,350.216,0.0,849.887,0.0,811.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.211,25.504,334.252,1761.104,9.51,128.319,228.56,823.748
2024-08-06 05:00:00,0.0,351.524,0.0,335.876,0.0,786.93,0.0,787.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.3,25.017,320.229,1707.193,9.455,123.479,217.453,806.261
2024-08-06 06:00:00,540.0,277.114,535.0,263.413,539.0,711.484,545.0,622.023,8.0,31.0,55.0,121.0,13.0,25.0,62.0,198.627,23.985,302.469,1613.816,9.319,115.079,194.766,769.571
2024-08-06 07:00:00,2600.0,227.319,2574.0,214.227,2520.0,629.123,2570.0,501.645,59.0,236.0,413.0,905.0,99.0,191.0,468.0,193.089,22.63,287.623,1511.912,9.122,106.273,168.751,724.423
2024-08-06 08:00:00,6151.0,204.304,6091.0,188.455,5955.0,548.016,6115.0,423.056,135.0,538.0,941.0,2062.0,227.0,435.0,1065.0,190.72,21.354,282.971,1440.435,8.934,100.958,150.275,685.224
2024-08-06 09:00:00,9920.0,232.946,9828.0,205.901,9503.0,679.556,9822.0,541.906,216.0,860.0,1504.0,3297.0,362.0,696.0,1703.0,193.106,20.632,294.245,1435.124,8.85,102.627,149.642,666.022
2024-08-06 10:00:00,12766.0,300.973,12629.0,263.922,12377.0,864.257,12603.0,691.027,288.0,1150.0,2012.0,4410.0,485.0,930.0,2277.0,200.9,20.873,323.793,1517.794,8.964,113.291,173.47,676.502
2024-08-06 11:00:00,14595.0,425.094,14432.0,381.179,14235.0,1094.214,14303.0,869.773,345.0,1374.0,2406.0,5272.0,579.0,1112.0,2722.0,213.555,22.298,369.576,1689.105,9.341,132.775,222.478,719.082
2024-08-06 12:00:00,15538.0,609.407,15371.0,555.426,15153.0,1362.798,15052.0,1199.368,380.0,1513.0,2649.0,5805.0,638.0,1225.0,2998.0,229.367,24.862,425.32,1926.994,9.989,158.575,290.805,788.075
2024-08-06 13:00:00,15471.0,908.099,15343.0,839.084,14687.0,1672.495,14490.0,1659.067,390.0,1556.0,2724.0,5968.0,656.0,1259.0,3082.0,245.815,28.239,481.788,2190.369,10.853,186.355,367.092,870.229
2024-08-06 14:00:00,14639.0,1334.658,14553.0,1238.761,13524.0,2032.489,13224.0,2237.342,376.0,1499.0,2624.0,5751.0,632.0,1213.0,2970.0,260.123,31.888,528.862,2429.421,11.818,210.922,437.045,948.765
2024-08-06 15:00:00,12914.0,1439.096,12864.0,1372.551,11639.0,1754.296,11240.0,2287.985,338.0,1347.0,2358.0,5168.0,568.0,1090.0,2669.0,269.889,35.174,557.918,2596.99,12.735,227.471,486.851,1006.952
2024-08-06 16:00:00,10484.0,1594.575,10469.0,1546.619,9448.0,1520.413,9243.0,2332.581,279.0,1112.0,1946.0,4264.0,469.0,900.0,2202.0,273.634,37.512,563.862,2660.2,13.453,232.75,506.542,1032.447
2024-08-06 17:00:00,7179.0,1798.784,7190.0,1790.772,6484.0,1325.048,6416.0,2371.516,204.0,814.0,1425.0,3124.0,343.0,659.0,1613.0,271.118,38.504,546.313,2608.45,13.852,225.849,492.433,1020.38
2024-08-06 18:00:00,3665.0,1336.439,3689.0,1346.512,3321.0,1172.426,3320.0,1741.558,123.0,491.0,860.0,1885.0,207.0,398.0,973.0,263.355,38.034,509.619,2455.823,13.869,208.412,448.006,974.526
2024-08-06 19:00:00,1008.0,1016.383,1006.0,1005.934,908.0,1064.029,907.0,1206.516,50.0,198.0,346.0,759.0,83.0,160.0,392.0,252.316,36.283,461.723,2237.296,13.516,184.208,382.993,906.256
2024-08-06 20:00:00,75.0,830.241,78.0,785.743,72.0,990.449,78.0,823.496,5.0,19.0,34.0,74.0,8.0,16.0,38.0,240.41,33.681,412.155,1999.775,12.872,158.184,310.918,831.555
2024-08-06 21:00:00,0.0,572.947,0.0,549.189,0.0,1011.473,0.0,750.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.872,30.792,369.711,1790.315,12.064,135.245,245.739,766.893
2024-08-06 22:00:00,0.0,441.597,0.0,434.181,0.0,1042.115,0.0,712.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.238,28.174,340.396,1644.648,11.235,119.078,198.472,725.055
2024-08-06 23:00:00,0.0,412.062,0.0,416.234,0.0,1072.661,0.0,722.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.009,26.243,326.308,1579.114,10.514,111.335,174.681,712.024
2024-08-07 00:00:00,0.0,399.018,0.0,393.909,0.0,1052.654,0.0,817.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.634,25.181,325.016,1587.389,9.984,111.371,173.467,725.736
2024-08-07 01:00:00,0.0,415.142,0.0,417.131,0.0,1067.832,0.0,877.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.763,24.911,331.293,1644.457,9.67,116.602,188.208,757.01
2024-08-07 02:00:00,0.0,463.914,0.0,471.75,0.0,1073.154,0.0,941.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.397,25.23,338.931,1714.001,9.581,123.676,209.216,790.972
2024-08-07 03:00:00,0.0,409.384,0.0,415.379,0.0,1006.94,0.0,879.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.783,25.576,341.023,1761.32,9.56,128.451,225.233,816.695
2024-08-07 04:00:00,0.0,371.602,0.0,371.667,0.0,924.642,0.0,801.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.862,25.635,334.839,1761.456,9.561,128.841,229.014,822.704
2024-08-07 05:00:00,0.0,346.814,0.0,342.075,0.0,829.911,0.0,714.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.931,25.166,320.824,1707.901,9.511,124.071,217.962,805.437
2024-08-07 06:00:00,514.0,248.214,507.0,236.636,498.0,727.248,486.0,578.813,8.0,30.0,53.0,116.0,13.0,24.0,60.0,198.248,24.148,303.088,1614.925,9.379,115.72,195.339,769.002
2024-08-07 07:00:00,2540.0,180.267,2527.0,161.784,2404.0,621.515,2386.0,467.082,58.0,233.0,407.0,893.0,98.0,188.0,461.0,192.719,22.801,288.278,1513.4,9.185,106.923,169.374,724.12
2024-08-07 08:00:00,6056.0,141.599,6058.0,117.876,5726.0,517.568,5712.0,377.686,134.0,534.0,936.0,2051.0,225.0,432.0,1059.0,190.381,21.525,283.668,1442.223,8.997,101.566,150.907,685.18
2024-08-07 09:00:00,9817.0,189.901,9876.0,164.032,9206.0,668.848,9252.0,539.0,215.0,857.0,1500.0,3288.0,361.0,693.0,1698.0,192.814,20.797,294.985,1437.093,8.908,103.143,150.222,666.225
2024-08-07 10:00:00,12478.0,305.979,12628.0,265.176,11976.0,878.687,11968.0,753.211,288.0,1148.0,2010.0,4405.0,484.0,928.0,2274.0,200.656,21.026,324.571,1519.814,9.015,113.674,173.928,676.944
2024-08-07 11:00:00,14055.0,525.446,14318.0,450.745,13752.0,1135.491,13704.0,1012.408,344.0,1373.0,2404.0,5269.0,579.0,1110.0,2721.0,213.345,22.435,370.384,1691.057,9.381,133.003,222.749,719.76
2024-08-07 12:00:00,14716.0,729.002,15100.0,608.834,14615.0,1426.575,14563.0,1493.211,379.0,1513.0,2648.0,5804.0,638.0,1223.0,2996.0,229.161,24.98,426.147,1928.63,10.016,158.655,290.848,788.823
2024-08-07 13:00:00,14683.0,1039.689,15005.0,868.986,14293.0,1755.168,14579.0,2059.71,390.0,1555.0,2723.0,5967.0,656.0,1257.0,3081.0,245.575,28.338,482.623,2191.804,10.867,186.313,366.899,871.19
2024-08-07 14:00:00,13938.0,1459.167,14183.0,1254.646,13296.0,2137.669,13879.0,2713.469,376.0,1498.0,2623.0,5749.0,632.0,1211.0,2968.0,259.81,31.97,529.697,2430.668,11.821,210.808,436.646,949.916
2024-08-07 15:00:00,12345.0,1418.97,12508.0,1389.824,11577.0,1867.926,12342.0,2499.571,337.0,1345.0,2355.0,5163.0,567.0,1088.0,2665.0,269.474,35.241,558.748,2598.095,12.731,227.341,486.312,1008.247
2024-08-07 16:00:00,10041.0,1409.629,10114.0,1610.781,9391.0,1673.548,10048.0,2443.031,278.0,1109.0,1941.0,4254.0,468.0,896.0,2197.0,273.104,37.567,564.685,2661.222,13.447,232.658,505.95,1033.811
2024-08-07 17:00:00,6884.0,1426.411,6902.0,1781.75,6431.0,1533.11,6908.0,2521.85,203.0,810.0,1419.0,3110.0,342.0,655.0,1605.0,270.482,38.551,547.128,2609.436,13.847,225.835,491.882,1021.711
2024-08-07 18:00:00,3509.0,1139.875,3507.0,1162.987,3272.0,1431.1,3533.0,2187.592,122.0,487.0,852.0,1867.0,205.0,393.0,964.0,262.64,38.074,510.427,2456.789,13.871,208.496,447.576,975.705
2024-08-07 19:00:00,950.0,979.331,941.0,823.257,927.0,1354.196,948.0,1793.134,48.0,193.0,339.0,742.0,82.0,156.0,383.0,251.566,36.318,462.521,2238.38,13.526,184.388,382.895,907.166
2024-08-07 20:00:00,71.0,931.083,70.0,782.861,70.0,1289.785,79.0,1371.321,4.0,18.0,31.0,68.0,7.0,14.0,35.0,239.824,33.714,412.942,2001.068,12.89,158.442,310.985,832.271
2024-08-07 21:00:00,0.0,695.802,0.0,588.919,0.0,1351.677,0.0,1131.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.334,30.825,370.481,1791.401,12.09,135.553,245.96,767.158
2024-08-07 22:00:00,0.0,560.125,0.0,465.582,0.0,1449.582,0.0,959.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.778,28.211,341.142,1645.48,11.267,119.409,198.816,724.857
2024-08-07 23:00:00,0.0,511.023,0.0,405.972,0.0,1573.028,0.0,870.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.64,26.287,326.902,1579.562,10.55,111.673,175.105,711.405
2024-08-08 00:00:00,0.0,529.66,0.0,493.608,0.0,1767.078,0.0,1068.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.347,25.237,325.575,1587.614,10.023,111.713,173.934,724.784
2024-08-08 01:00:00,0.0,559.753,0.0,529.845,0.0,1958.172,0.0,1262.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.536,24.982,331.815,1644.543,9.711,116.959,188.693,755.846
2024-08-08 02:00:00,0.0,630.241,0.0,608.985,0.0,2110.029,0.0,1497.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.207,25.326,339.5,1714.375,9.63,124.102,209.803,789.808
2024-08-08 03:00:00,0.0,517.35,0.0,482.047,0.0,1907.754,0.0,1390.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.592,25.693,341.573,1761.814,9.612,128.936,225.832,815.575
2024-08-08 04:00:00,0.0,433.69,0.0,387.79,0.0,1681.321,0.0,1277.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.651,25.773,335.387,1762.114,9.617,129.305,229.645,821.736
2024-08-08 05:00:00,0.0,381.877,0.0,329.816,0.0,1447.28,0.0,1156.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.695,25.322,321.389,1708.927,9.572,124.611,218.645,804.693
2024-08-08 06:00:00,508.0,324.916,509.0,280.763,503.0,1219.6,511.0,949.551,7.0,29.0,50.0,110.0,12.0,23.0,57.0,197.997,24.319,303.684,1616.364,9.445,116.317,196.081,768.521
2024-08-08 07:00:00,2564.0,291.431,2567.0,247.703,2480.0,1007.779,2535.0,786.448,57.0,229.0,401.0,880.0,97.0,185.0,454.0,192.475,22.979,288.913,1515.229,9.254,107.537,170.162,723.909
2024-08-08 08:00:00,6193.0,285.268,6193.0,235.517,5949.0,818.017,6111.0,662.667,133.0,531.0,930.0,2039.0,224.0,429.0,1052.0,190.167,21.705,284.342,1444.352,9.065,102.145,151.703,685.226
2024-08-08 09:00:00,10098.0,346.726,10083.0,282.758,9560.0,1016.606,9869.0,894.309,214.0,854.0,1496.0,3279.0,360.0,690.0,1693.0,192.648,20.97,295.69,1439.461,8.972,103.703,150.969,666.51
2024-08-08 10:00:00,12912.0,460.961,12892.0,374.79,12468.0,1277.913,12728.0,1189.278,287.0,1146.0,2007.0,4399.0,483.0,926.0,2271.0,200.544,21.187,325.291,1522.2,9.071,114.098,174.558,677.451
2024-08-08 11:00:00,14642.0,655.218,14631.0,544.058,14341.0,1579.014,14507.0,1527.372,344.0,1372.0,2403.0,5267.0,579.0,1108.0,2718.0,213.275,22.579,371.102,1693.332,9.425,133.268,223.202,720.481
2024-08-08 12:00:00,15441.0,925.813,15458.0,839.561,15256.0,1904.264,15331.0,1968.828,379.0,1512.0,2647.0,5802.0,638.0,1221.0,2995.0,229.105,25.104,426.849,1930.707,10.047,158.763,291.084,789.754
2024-08-08 13:00:00,15326.0,1330.941,15309.0,1275.288,14696.0,2257.278,15074.0,2502.934,389.0,1554.0,2722.0,5966.0,656.0,1255.0,3079.0,245.494,28.443,483.3,2193.651,10.885,186.296,366.908,872.326
2024-08-08 14:00:00,14436.0,1827.184,14386.0,1813.811,13443.0,2653.989,14081.0,3109.853,375.0,1497.0,2621.0,5745.0,631.0,1209.0,2965.0,259.663,32.056,530.349,2432.306,11.829,210.713,436.457,951.24
2024-08-08 15:00:00,12657.0,1781.253,12577.0,1809.565,11490.0,2309.915,12282.0,3382.438,336.0,1343.0,2352.0,5156.0,567.0,1085.0,2661.0,269.229,35.311,559.589,2599.79,12.732,227.227,485.985,1009.717
2024-08-08 16:00:00,10367.0,1795.719,10317.0,1834.454,9314.0,2061.247,9802.0,3508.885,277.0,1106.0,1936.0,4244.0,466.0,893.0,2190.0,272.745,37.624,565.52,2662.84,13.445,232.58,505.567,1035.357
2024-08-08 17:00:00,7163.0,1855.419,7145.0,1867.654,6375.0,1895.424,6605.0,3404.352,202.0,806.0,1412.0,3095.0,340.0,651.0,1597.0,270.014,38.599,547.962,2611.027,13.847,225.836,491.533,1023.236
2024-08-08 18:00:00,3688.0,1451.865,3691.0,1389.163,3242.0,1790.485,3318.0,2752.205,121.0,482.0,844.0,1849.0,203.0,389.0,955.0,262.091,38.115,511.264,2458.374,13.876,208.597,447.338,977.092
2024-08-08 19:00:00,999.0,1195.372,991.0,1126.999,914.0,1716.915,909.0,2218.378,47.0,189.0,331.0,725.0,80.0,153.0,374.0,250.974,36.356,463.362,2239.781,13.54,184.589,382.665,908.295
2024-08-08 20:00:00,75.0,1072.38,73.0,1062.046,68.0,1652.725,73.0,1843.472,4.0,16.0,28.0,62.0,7.0,13.0,32.0,239.086,33.75,413.782,2002.087,12.913,158.725,310.97,832.861
2024-08-08 21:00:00,0.0,750.163,0.0,746.219,0.0,1699.865,0.0,1749.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.653,30.862,371.314,1792.318,12.12,135.89,246.147,767.333
2024-08-08 22:00:00,0.0,552.7,0.0,580.311,0.0,1761.803,0.0,1616.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.181,28.252,341.959,1646.221,11.304,119.773,199.161,724.591
2024-08-08 23:00:00,0.0,463.364,0.0,538.757,0.0,1826.504,0.0,1472.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.138,26.337,327.692,1580.081,10.592,112.045,175.553,710.725
2024-08-09 00:00:00,0.0,631.24,0.0,578.109,0.0,1908.598,0.0,1198.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.93,25.298,326.334,1587.914,10.068,112.088,174.429,723.768
2024-08-09 01:00:00,0.0,647.328,0.0,595.018,0.0,1909.421,0.0,1164.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.179,25.059,332.54,1644.689,9.758,117.349,189.198,754.605
2024-08-09 02:00:00,0.0,694.726,0.0,649.927,0.0,1884.981,0.0,1123.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.886,25.428,340.276,1714.789,9.685,124.563,210.397,788.555
2024-08-09 03:00:00,0.0,705.244,0.0,651.261,0.0,1731.085,0.0,1088.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.271,25.816,342.333,1762.332,9.67,129.457,226.427,814.358
2024-08-09 04:00:00,0.0,727.87,0.0,653.712,0.0,1553.104,0.0,1039.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.311,25.917,336.145,1763.064,9.679,129.901,230.267,820.844
2024-08-09 05:00:00,0.0,763.638,0.0,662.738,0.0,1361.404,0.0,975.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.333,25.486,322.16,1710.253,9.639,125.282,219.323,804.03
2024-08-09 06:00:00,498.0,664.58,494.0,597.292,494.0,1166.766,500.0,783.465,7.0,27.0,48.0,105.0,12.0,22.0,54.0,197.624,24.497,304.482,1618.12,9.516,117.041,196.833,768.127
2024-08-09 07:00:00,2580.0,597.999,2562.0,560.627,2494.0,978.811,2538.0,651.544,57.0,226.0,395.0,867.0,95.0,182.0,447.0,192.111,23.166,289.744,1517.39,9.328,108.275,170.976,723.79
2024-08-09 08:00:00,6249.0,564.73,6211.0,554.556,6012.0,805.783,6141.0,576.827,132.0,528.0,924.0,2026.0,223.0,426.0,1046.0,189.834,21.893,285.206,1446.817,9.139,102.842,152.539,685.365
2024-08-09 09:00:00,10177.0,682.875,10134.0,617.253,9671.0,965.739,9918.0,848.419,213.0,852.0,1492.0,3270.0,359.0,687.0,1688.0,192.363,21.152,296.58,1442.002,9.042,104.23,151.758,666.879
2024-08-09 10:00:00,13093.0,850.367,13013.0,735.629,12624.0,1173.164,12834.0,1159.405,286.0,1144.0,2004.0,4393.0,483.0,923.0,2267.0,200.308,21.356,326.195,1524.712,9.132,114.477,175.219,678.026
2024-08-09 11:00:00,14923.0,1088.39,14818.0,937.382,14527.0,1424.878,14667.0,1469.744,343.0,1371.0,2401.0,5263.0,578.0,1106.0,2716.0,213.072,22.73,372.007,1695.654,9.475,133.469,223.655,721.245
2024-08-09 12:00:00,15815.0,1467.493,15698.0,1337.159,15455.0,1720.775,15530.0,1744.717,378.0,1511.0,2646.0,5800.0,637.0,1219.0,2993.0,228.905,25.236,427.744,1932.729,10.084,158.785,291.274,790.701
2024-08-09 13:00:00,15876.0,1955.267,15751.0,1905.216,15250.0,2066.201,15563.0,2141.195,389.0,1553.0,2720.0,5963.0,655.0,1253.0,3078.0,245.257,28.553,484.179,2195.333,10.909,186.165,366.819,873.452
2024-08-09 14:00:00,15131.0,2552.971,15003.0,2602.995,14305.0,2467.09,14811.0,2635.274,374.0,1495.0,2619.0,5741.0,631.0,1207.0,2963.0,259.351,32.146,531.21,2433.837,11.841,210.636,436.119,952.533
2024-08-09 15:00:00,13424.0,2582.122,13302.0,2636.936,12548.0,2146.693,13150.0,2759.422,336.0,1341.0,2349.0,5148.0,566.0,1082.0,2657.0,268.811,35.384,560.23,2600.909,12.737,227.128,485.471,1011.147
2024-08-09 16:00:00,10957.0,2570.869,10852.0,2585.917,10146.0,1922.409,10484.0,2832.412,276.0,1102.0,1931.0,4232.0,465.0,890.0,2184.0,272.21,37.684,566.157,2663.86,13.447,232.517,504.98,1036.866
2024-08-09 17:00:00,7524.0,2529.392,7448.0,2482.574,6912.0,1773.183,7045.0,2899.683,201.0,802.0,1404.0,3079.0,338.0,647.0,1589.0,269.372,38.648,548.611,2612.055,13.851,225.852,490.983,1024.737
2024-08-09 18:00:00,3826.0,1937.745,3784.0,1893.743,3481.0,1667.756,3499.0,2202.581,119.0,477.0,835.0,1831.0,201.0,385.0,945.0,261.371,38.158,511.94,2459.658,13.886,208.717,447.109,978.478
2024-08-09 19:00:00,1015.0,1484.437,1009.0,1467.188,965.0,1571.917,933.0,1654.4,46.0,184.0,323.0,708.0,78.0,149.0,365.0,250.222,36.395,464.071,2241.124,13.557,184.813,382.617,909.45
2024-08-09 20:00:00,68.0,1171.75,67.0,1183.526,64.0,1465.479,66.0,1201.881,4.0,15.0,25.0,56.0,6.0,12.0,29.0,238.349,33.789,414.522,2003.442,12.939,159.034,311.128,833.682
2024-08-09 21:00:00,0.0,926.142,0.0,927.87,0.0,1535.988,0.0,1168.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.975,30.903,372.071,1793.606,12.155,136.257,246.5,767.745
2024-08-09 22:00:00,0.0,811.069,0.0,790.278,0.0,1624.527,0.0,1189.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.59,28.298,342.718,1647.359,11.345,120.169,199.672,724.567
2024-08-09 23:00:00,0.0,825.445,0.0,766.077,0.0,1729.353,0.0,1279.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.643,26.391,328.436,1581.014,10.638,112.45,176.167,710.29
2024-08-10 00:00:00,0.0,901.993,0.0,857.989,0.0,1852.145,0.0,1272.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.521,25.365,327.048,1588.639,10.117,112.498,175.095,722.996
2024-08-10 01:00:00,0.0,914.196,0.0,860.86,0.0,2002.837,0.0,1246.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.83,25.142,333.22,1645.264,9.81,117.774,189.879,753.611
2024-08-10 02:00:00,0.0,947.244,0.0,883.015,0.0,2142.064,0.0,1224.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.573,25.536,341.005,1715.638,9.744,125.058,211.17,787.552
2024-08-10 03:00:00,0.0,1034.111,0.0,969.509,0.0,2165.118,0.0,1365.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.956,25.945,343.047,1763.289,9.733,130.013,227.202,813.392
2024-08-10 04:00:00,0.0,1114.167,0.0,1047.228,0.0,2140.037,0.0,1510.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.976,26.068,336.863,1764.111,9.747,130.534,231.068,819.856
2024-08-10 05:00:00,0.0,1192.906,0.0,1124.455,0.0,2065.29,0.0,1634.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.974,25.656,322.9,1711.689,9.712,125.992,220.177,803.279
2024-08-10 06:00:00,478.0,1127.214,478.0,1066.226,470.0,1945.664,475.0,1437.62,7.0,26.0,46.0,100.0,11.0,21.0,52.0,197.254,24.682,305.256,1620.005,9.593,117.807,197.754,767.659
2024-08-10 07:00:00,2562.0,1114.94,2563.0,1067.035,2466.0,1792.352,2500.0,1279.287,56.0,222.0,389.0,854.0,94.0,179.0,440.0,191.75,23.36,290.664,1519.805,9.408,109.056,171.956,723.61
2024-08-10 08:00:00,6228.0,1156.907,6220.0,1123.156,5986.0,1622.154,6076.0,1168.291,131.0,524.0,919.0,2014.0,221.0,423.0,1039.0,189.506,22.088,286.154,1449.54,9.218,103.584,153.539,685.451
2024-08-10 09:00:00,10139.0,1232.512,10114.0,1196.232,9677.0,1671.329,9835.0,1408.882,212.0,849.0,1487.0,3260.0,358.0,685.0,1683.0,192.082,21.342,297.545,1444.866,9.117,104.876,152.714,667.191
2024-08-10 10:00:00,13125.0,1334.181,13055.0,1296.856,12639.0,1755.7,12738.0,1661.343,286.0,1142.0,2001.0,4387.0,482.0,921.0,2264.0,200.076,21.533,327.162,1527.527,9.199,114.981,176.052,678.524
2024-08-10 11:00:00,15046.0,1470.464,14936.0,1421.44,14545.0,1869.6,14568.0,1921.49,343.0,1370.0,2399.0,5259.0,578.0,1104.0,2714.0,212.874,22.889,372.961,1698.249,9.53,133.805,224.29,721.9
2024-08-10 12:00:00,16039.0,1732.916,15908.0,1655.649,15473.0,2012.983,15441.0,2127.922,378.0,1510.0,2645.0,5797.0,637.0,1217.0,2992.0,228.709,25.373,428.674,1935.156,10.126,158.953,291.656,791.665
2024-08-10 13:00:00,16221.0,2164.63,16106.0,2089.395,15513.0,2188.7,15505.0,2453.879,388.0,1552.0,2719.0,5960.0,655.0,1251.0,3076.0,245.023,28.668,485.079,2197.403,10.937,186.195,366.933,874.568
2024-08-10 14:00:00,15582.0,2701.37,15491.0,2666.064,14794.0,2400.513,14784.0,2864.571,374.0,1494.0,2617.0,5736.0,630.0,1204.0,2960.0,259.039,32.241,532.085,2435.434,11.858,210.424,435.991,953.795
2024-08-10 15:00:00,13936.0,2638.705,13872.0,2548.948,13203.0,2069.162,13143.0,2831.996,335.0,1339.0,2345.0,5140.0,565.0,1079.0,2653.0,268.392,35.46,561.09,2602.272,12.746,226.878,485.169,1012.536
2024-08-10 16:00:00,11275.0,2561.994,11220.0,2427.055,10669.0,1838.208,10624.0,2697.728,275.0,1099.0,1925.0,4220.0,464.0,886.0,2178.0,271.673,37.745,567.015,2665.12,13.453,232.297,504.601,1038.335
2024-08-10 17:00:00,7663.0,2485.427,7623.0,2334.716,7252.0,1702.673,7234.0,2505.699,199.0,797.0,1397.0,3062.0,337.0,643.0,1580.0,268.727,38.699,549.483,2613.335,13.859,225.718,490.635,1026.213
2024-08-10 18:00:00,3844.0,1986.772,3822.0,1833.899,3629.0,1650.544,3639.0,1922.669,118.0,472.0,826.0,1811.0,199.0,380.0,935.0,260.649,38.203,512.835,2460.856,13.899,208.701,446.707,979.862
2024-08-10 19:00:00,1009.0,1678.479,965.0,1533.548,998.0,1656.746,944.0,1513.861,45.0,180.0,315.0,690.0,76.0,145.0,356.0,249.469,36.437,464.994,2242.604,13.579,185.059,382.437,910.63
2024-08-10 20:00:00,58.0,1537.847,57.0,1433.697,59.0,1691.558,57.0,1201.475,3.0,11.0,19.0,42.0,5.0,9.0,22.0,237.614,33.83,415.468,2005.011,12.97,159.37,311.205,834.554
2024-08-10 21:00:00,0.0,1263.044,0.0,1219.871,0.0,1876.469,0.0,1251.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.301,30.948,373.03,1795.177,12.194,136.654,246.82,768.232
2024-08-10 22:00:00,0.0,1136.602,0.0,1151.576,0.0,2076.953,0.0,1366.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.006,28.349,343.675,1648.833,11.391,120.597,200.184,724.632
2024-08-10 23:00:00,0.0,1180.499,0.0,1229.579,0.0,2283.655,0.0,1577.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.156,26.451,329.375,1582.313,10.689,112.888,176.804,709.949
2024-08-11 00:00:00,0.0,1193.911,0.0,1049.608,0.0,2361.201,0.0,1802.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.12,25.437,327.961,1589.737,10.171,112.941,175.789,722.317
