,IT_NORD,IT_CNOR,IT_SARD,IT_CSUD,IT_SUD,IT_CALA,IT_SICI,IT
2024-05-17 12:00:00+02:00,19971.0,3250.0,955.0,6103.0,1989.0,685.0,1937.0,34890.0
2024-05-17 13:00:00+02:00,20152.0,3110.0,930.0,5928.0,1890.0,690.0,1972.0,34672.0
2024-05-17 14:00:00+02:00,20243.0,3100.0,915.0,6028.0,1820.0,697.0,1985.0,34788.0
2024-05-17 15:00:00+02:00,20547.0,3212.0,942.0,6082.0,1970.0,700.0,2012.0,35465.0
2024-05-17 16:00:00+02:00,19975.0,3197.0,952.0,5996.0,2073.0,707.0,2092.0,34992.0
2024-05-17 17:00:00+02:00,19481.0,3125.0,965.0,6072.0,2192.0,700.0,2030.0,34565.0
2024-05-17 18:00:00+02:00,19444.0,3044.0,972.0,6049.0,2166.0,660.0,1990.0,34325.0
2024-05-17 19:00:00+02:00,19372.0,3028.0,992.0,6229.0,2084.0,700.0,2000.0,34405.0
2024-05-17 20:00:00+02:00,19081.0,2941.0,1007.0,6345.0,2173.0,725.0,2087.0,34359.0
2024-05-17 21:00:00+02:00,18614.0,2823.0,962.0,6057.0,2127.0,655.0,1980.0,33218.0
2024-05-17 22:00:00+02:00,17131.0,2563.0,905.0,5691.0,2013.0,587.0,1860.0,30750.0
2024-05-17 23:00:00+02:00,15712.0,2305.0,830.0,5077.0,1817.0,525.0,1680.0,27946.0
2024-05-18 00:00:00+02:00,14496.0,2106.0,757.0,4686.0,1625.0,467.0,1500.0,25637.0
2024-05-18 01:00:00+02:00,13664.0,1974.0,720.0,4310.0,1558.0,430.0,1405.0,24061.0
2024-05-18 02:00:00+02:00,13167.0,1916.0,695.0,4097.0,1528.0,420.0,1342.0,23165.0
2024-05-18 03:00:00+02:00,12931.0,1882.0,690.0,3924.0,1572.0,407.0,1315.0,22721.0
2024-05-18 04:00:00+02:00,12831.0,1845.0,682.0,3890.0,1608.0,410.0,1320.0,22586.0
2024-05-18 05:00:00+02:00,13002.0,1859.0,717.0,3907.0,1589.0,420.0,1360.0,22854.0
2024-05-18 06:00:00+02:00,13544.0,1946.0,747.0,3962.0,1626.0,467.0,1420.0,23712.0
2024-05-18 07:00:00+02:00,14719.0,2242.0,875.0,4569.0,1766.0,547.0,1685.0,26403.0
2024-05-18 08:00:00+02:00,15771.0,2474.0,965.0,5088.0,1842.0,602.0,1890.0,28632.0
2024-05-18 09:00:00+02:00,16275.0,2517.0,982.0,5365.0,1746.0,655.0,2027.0,29567.0
2024-05-18 10:00:00+02:00,15611.0,2450.0,945.0,5496.0,1921.0,612.0,2015.0,29050.0
2024-05-18 11:00:00+02:00,15236.0,2379.0,927.0,5369.0,1962.0,595.0,1980.0,28448.0
2024-05-18 12:00:00+02:00,14768.0,2275.0,915.0,5183.0,2032.0,572.0,1942.0,27687.0
2024-05-18 13:00:00+02:00,14092.0,2155.0,885.0,4912.0,2009.0,540.0,1902.0,26495.0
2024-05-18 14:00:00+02:00,13898.0,2160.0,845.0,4980.0,1896.0,555.0,1847.0,26181.0
2024-05-18 15:00:00+02:00,13998.0,2231.0,870.0,5077.0,1815.0,587.0,1920.0,26498.0
2024-05-18 16:00:00+02:00,13847.0,2246.0,877.0,5094.0,1841.0,567.0,1982.0,26454.0
2024-05-18 17:00:00+02:00,14329.0,2322.0,930.0,5219.0,1987.0,590.0,2067.0,27444.0
2024-05-18 18:00:00+02:00,15135.0,2394.0,957.0,5253.0,1989.0,630.0,2045.0,28403.0
2024-05-18 19:00:00+02:00,15832.0,2493.0,965.0,5627.0,1989.0,692.0,2027.0,29625.0
2024-05-18 20:00:00+02:00,15820.0,2476.0,960.0,5723.0,2073.0,712.0,2015.0,29779.0
2024-05-18 21:00:00+02:00,15470.0,2407.0,925.0,5449.0,2007.0,640.0,1915.0,28813.0
2024-05-18 22:00:00+02:00,14560.0,2191.0,875.0,5103.0,1901.0,575.0,1782.0,26987.0
2024-05-18 23:00:00+02:00,13445.0,2005.0,817.0,4706.0,1768.0,492.0,1645.0,24878.0
2024-05-19 00:00:00+02:00,12567.0,1887.0,765.0,4282.0,1627.0,490.0,1495.0,23113.0
2024-05-19 01:00:00+02:00,11852.0,1755.0,717.0,4041.0,1470.0,442.0,1392.0,21669.0
2024-05-19 02:00:00+02:00,11482.0,1690.0,692.0,3832.0,1430.0,430.0,1327.0,20883.0
2024-05-19 03:00:00+02:00,11258.0,1669.0,685.0,3687.0,1414.0,420.0,1300.0,20433.0
2024-05-19 04:00:00+02:00,11244.0,1662.0,680.0,3645.0,1387.0,420.0,1285.0,20323.0
2024-05-19 05:00:00+02:00,11255.0,1636.0,697.0,3646.0,1376.0,420.0,1297.0,20327.0
2024-05-19 06:00:00+02:00,11119.0,1625.0,722.0,3650.0,1380.0,415.0,1325.0,20236.0
2024-05-19 07:00:00+02:00,11410.0,1742.0,782.0,3892.0,1517.0,457.0,1477.0,21277.0
2024-05-19 08:00:00+02:00,11902.0,1883.0,845.0,4249.0,1683.0,515.0,1690.0,22767.0
2024-05-19 09:00:00+02:00,12418.0,1989.0,902.0,4564.0,1774.0,540.0,1795.0,23982.0
2024-05-19 10:00:00+02:00,12539.0,2060.0,887.0,4723.0,1730.0,550.0,1765.0,24254.0
2024-05-19 11:00:00+02:00,12722.0,2072.0,887.0,4802.0,1695.0,560.0,1747.0,24485.0
2024-05-19 12:00:00+02:00,12595.0,2040.0,885.0,4947.0,1600.0,565.0,1722.0,24354.0
2024-05-19 13:00:00+02:00,12241.0,1970.0,832.0,4808.0,1567.0,505.0,1630.0,23553.0
2024-05-19 14:00:00+02:00,11954.0,1905.0,817.0,4390.0,1590.0,487.0,1592.0,22735.0
2024-05-19 15:00:00+02:00,11939.0,1907.0,807.0,4366.0,1599.0,480.0,1605.0,22703.0
2024-05-19 16:00:00+02:00,12241.0,1974.0,842.0,4459.0,1684.0,487.0,1652.0,23339.0
2024-05-19 17:00:00+02:00,12716.0,2054.0,877.0,4592.0,1739.0,512.0,1700.0,24190.0
2024-05-19 18:00:00+02:00,13636.0,2212.0,907.0,4820.0,1822.0,530.0,1742.0,25669.0
2024-05-19 19:00:00+02:00,14426.0,2372.0,905.0,5068.0,1820.0,585.0,1755.0,26931.0
2024-05-19 20:00:00+02:00,14781.0,2414.0,935.0,5342.0,1999.0,685.0,1860.0,28016.0
2024-05-19 21:00:00+02:00,14829.0,2372.0,920.0,5214.0,1942.0,647.0,1802.0,27726.0
2024-05-19 22:00:00+02:00,13964.0,2197.0,862.0,4860.0,1855.0,575.0,1682.0,25995.0
2024-05-19 23:00:00+02:00,12935.0,1985.0,805.0,4442.0,1722.0,515.0,1555.0,23959.0
2024-05-20 00:00:00+02:00,11924.0,1811.0,725.0,4322.0,1467.0,450.0,1477.0,22176.0
2024-05-20 01:00:00+02:00,11295.0,1719.0,690.0,3908.0,1416.0,392.0,1382.0,20802.0
2024-05-20 02:00:00+02:00,10975.0,1675.0,662.0,3789.0,1399.0,387.0,1310.0,20197.0
2024-05-20 03:00:00+02:00,10857.0,1632.0,672.0,3669.0,1408.0,375.0,1290.0,19903.0
2024-05-20 04:00:00+02:00,11151.0,1665.0,665.0,3631.0,1472.0,382.0,1305.0,20271.0
2024-05-20 05:00:00+02:00,12306.0,1795.0,705.0,3766.0,1483.0,390.0,1350.0,21795.0
2024-05-20 06:00:00+02:00,15407.0,2152.0,810.0,4186.0,1703.0,492.0,1505.0,26255.0
2024-05-20 07:00:00+02:00,18652.0,2656.0,967.0,5120.0,1957.0,647.0,1930.0,31929.0
2024-05-20 08:00:00+02:00,21170.0,3118.0,1072.0,5882.0,2110.0,705.0,2150.0,36207.0
2024-05-20 09:00:00+02:00,21920.0,3329.0,1057.0,6133.0,2049.0,777.0,2275.0,37540.0
2024-05-20 10:00:00+02:00,21192.0,3305.0,1017.0,6241.0,2105.0,662.0,2277.0,36799.0
2024-05-20 11:00:00+02:00,21091.0,3224.0,1002.0,6178.0,2113.0,622.0,2152.0,36382.0
2024-05-20 12:00:00+02:00,19627.0,2950.0,990.0,6048.0,2113.0,622.0,2050.0,34400.0
2024-05-20 13:00:00+02:00,19844.0,2901.0,930.0,5860.0,2046.0,597.0,2007.0,34185.0
2024-05-20 14:00:00+02:00,20137.0,3062.0,957.0,6092.0,1964.0,617.0,2045.0,34874.0
2024-05-20 15:00:00+02:00,20264.0,3114.0,950.0,6226.0,2087.0,615.0,2112.0,35368.0
2024-05-20 16:00:00+02:00,20657.0,3234.0,940.0,6205.0,2145.0,600.0,2085.0,35866.0
2024-05-20 17:00:00+02:00,20260.0,3178.0,967.0,6184.0,2221.0,617.0,2042.0,35469.0
2024-05-20 18:00:00+02:00,20073.0,3042.0,985.0,6045.0,2309.0,637.0,2102.0,35193.0
2024-05-20 19:00:00+02:00,19923.0,3002.0,952.0,6180.0,2191.0,720.0,2090.0,35058.0
2024-05-20 20:00:00+02:00,19566.0,2941.0,930.0,6235.0,2311.0,770.0,2105.0,34858.0
2024-05-20 21:00:00+02:00,19087.0,2846.0,925.0,5987.0,2202.0,752.0,2055.0,33854.0
2024-05-20 22:00:00+02:00,17409.0,2557.0,867.0,5694.0,2070.0,622.0,1897.0,31116.0
2024-05-20 23:00:00+02:00,16053.0,2287.0,797.0,5000.0,1896.0,515.0,1705.0,28253.0
2024-05-21 00:00:00+02:00,14676.0,2114.0,760.0,4396.0,1802.0,452.0,1532.0,25732.0
2024-05-21 01:00:00+02:00,14057.0,2009.0,727.0,4081.0,1700.0,430.0,1447.0,24451.0
2024-05-21 02:00:00+02:00,13674.0,1950.0,702.0,3962.0,1665.0,415.0,1380.0,23748.0
2024-05-21 03:00:00+02:00,13208.0,1928.0,692.0,3870.0,1680.0,417.0,1377.0,23172.0
2024-05-21 04:00:00+02:00,13719.0,1950.0,707.0,3906.0,1686.0,412.0,1372.0,23752.0
2024-05-21 05:00:00+02:00,14403.0,2037.0,747.0,3914.0,1715.0,420.0,1402.0,24638.0
2024-05-21 06:00:00+02:00,16675.0,2349.0,807.0,4357.0,1880.0,485.0,1537.0,28090.0
2024-05-21 07:00:00+02:00,19142.0,2792.0,927.0,5077.0,1990.0,652.0,1925.0,32505.0
2024-05-21 08:00:00+02:00,20849.0,3192.0,1040.0,5850.0,2107.0,712.0,2132.0,35882.0
2024-05-21 09:00:00+02:00,20789.0,3297.0,1070.0,6219.0,2144.0,677.0,2215.0,36411.0
2024-05-21 10:00:00+02:00,20430.0,3245.0,1052.0,6142.0,2185.0,662.0,2195.0,35911.0
2024-05-21 11:00:00+02:00,19760.0,3163.0,1030.0,6081.0,2260.0,655.0,2157.0,35106.0
2024-05-21 12:00:00+02:00,18779.0,3002.0,980.0,5913.0,2205.0,657.0,2132.0,33668.0
2024-05-21 13:00:00+02:00,19623.0,2965.0,947.0,5701.0,2127.0,667.0,2117.0,34147.0
2024-05-21 14:00:00+02:00,21021.0,3159.0,950.0,5899.0,2137.0,622.0,2012.0,35800.0
2024-05-21 15:00:00+02:00,21316.0,3297.0,972.0,6129.0,2167.0,660.0,2052.0,36593.0
2024-05-21 16:00:00+02:00,21496.0,3360.0,1012.0,6195.0,2237.0,737.0,2170.0,37207.0
2024-05-21 17:00:00+02:00,20997.0,3259.0,1027.0,6266.0,2142.0,732.0,2177.0,36600.0
2024-05-21 18:00:00+02:00,20703.0,3052.0,1020.0,6083.0,2167.0,705.0,2172.0,35902.0
2024-05-21 19:00:00+02:00,20620.0,3080.0,980.0,6323.0,2188.0,732.0,2070.0,35993.0
2024-05-21 20:00:00+02:00,19936.0,2977.0,972.0,6397.0,2272.0,755.0,2140.0,35449.0
2024-05-21 21:00:00+02:00,19155.0,2827.0,962.0,6077.0,2087.0,742.0,2012.0,33862.0
2024-05-21 22:00:00+02:00,17601.0,2549.0,895.0,5702.0,1984.0,617.0,1857.0,31205.0
2024-05-21 23:00:00+02:00,16282.0,2310.0,825.0,5142.0,1877.0,525.0,1682.0,28643.0
2024-05-22 00:00:00+02:00,14968.0,2138.0,775.0,4979.0,1677.0,452.0,1562.0,26551.0
2024-05-22 01:00:00+02:00,14279.0,2002.0,740.0,4555.0,1617.0,400.0,1475.0,25068.0
2024-05-22 02:00:00+02:00,13761.0,1973.0,725.0,4386.0,1514.0,382.0,1410.0,24151.0
2024-05-22 03:00:00+02:00,13627.0,1986.0,720.0,4489.0,1425.0,352.0,1385.0,23984.0
2024-05-22 04:00:00+02:00,13760.0,1981.0,732.0,4350.0,1352.0,375.0,1387.0,23937.0
2024-05-22 05:00:00+02:00,14271.0,2039.0,755.0,4665.0,1297.0,407.0,1392.0,24826.0
2024-05-22 06:00:00+02:00,16578.0,2362.0,810.0,5051.0,1467.0,495.0,1532.0,28295.0
2024-05-22 07:00:00+02:00,19397.0,2879.0,997.0,5851.0,1681.0,605.0,1872.0,33282.0
2024-05-22 08:00:00+02:00,21291.0,3399.0,1107.0,6377.0,1896.0,817.0,2155.0,37042.0
2024-05-22 09:00:00+02:00,21127.0,3559.0,1025.0,6508.0,2086.0,817.0,2110.0,37232.0
2024-05-22 10:00:00+02:00,20682.0,3716.0,1027.0,6562.0,2068.0,837.0,2030.0,36922.0
2024-05-22 11:00:00+02:00,20155.0,3594.0,1022.0,6399.0,2008.0,812.0,1962.0,35952.0
2024-05-22 12:00:00+02:00,18979.0,3267.0,1012.0,6471.0,1886.0,787.0,1855.0,34257.0
2024-05-22 13:00:00+02:00,18964.0,3201.0,990.0,6462.0,1732.0,810.0,1860.0,34019.0
2024-05-22 14:00:00+02:00,19184.0,3172.0,950.0,6591.0,1767.0,740.0,1777.0,34181.0
2024-05-22 15:00:00+02:00,20665.0,3290.0,987.0,6542.0,1649.0,707.0,1815.0,35655.0
2024-05-22 16:00:00+02:00,20097.0,3396.0,957.0,6508.0,1703.0,695.0,1902.0,35258.0
2024-05-22 17:00:00+02:00,19811.0,3234.0,982.0,6473.0,1910.0,747.0,1995.0,35152.0
2024-05-22 18:00:00+02:00,19872.0,3255.0,1012.0,6599.0,1873.0,777.0,1977.0,35365.0
2024-05-22 19:00:00+02:00,20444.0,3281.0,1022.0,6884.0,1860.0,795.0,1992.0,36278.0
2024-05-22 20:00:00+02:00,20395.0,3147.0,1017.0,6927.0,2044.0,785.0,2132.0,36447.0
2024-05-22 21:00:00+02:00,19442.0,2899.0,975.0,6564.0,1976.0,647.0,2040.0,34543.0
2024-05-22 22:00:00+02:00,17886.0,2614.0,912.0,6221.0,1837.0,572.0,1910.0,31952.0
2024-05-22 23:00:00+02:00,16363.0,2390.0,842.0,5636.0,1603.0,475.0,1740.0,29049.0
2024-05-23 00:00:00+02:00,14774.0,2104.0,777.0,4749.0,1584.0,465.0,1535.0,25988.0
2024-05-23 01:00:00+02:00,14020.0,1990.0,732.0,4430.0,1520.0,447.0,1425.0,24564.0
2024-05-23 02:00:00+02:00,13515.0,1969.0,685.0,4231.0,1479.0,405.0,1372.0,23656.0
2024-05-23 03:00:00+02:00,13552.0,1972.0,705.0,4127.0,1485.0,415.0,1360.0,23616.0
2024-05-23 04:00:00+02:00,13814.0,1980.0,677.0,4128.0,1515.0,412.0,1337.0,23863.0
2024-05-23 05:00:00+02:00,14501.0,1990.0,740.0,4250.0,1517.0,415.0,1385.0,24798.0
2024-05-23 06:00:00+02:00,16554.0,2304.0,785.0,4733.0,1626.0,477.0,1570.0,28049.0
2024-05-23 07:00:00+02:00,19165.0,2800.0,955.0,5615.0,1857.0,655.0,1990.0,33037.0
2024-05-23 08:00:00+02:00,20881.0,3234.0,985.0,6162.0,2117.0,735.0,2250.0,36364.0
2024-05-23 09:00:00+02:00,21064.0,3292.0,1060.0,6348.0,2165.0,742.0,2235.0,36906.0
2024-05-23 10:00:00+02:00,20155.0,3195.0,1032.0,6252.0,2125.0,670.0,2120.0,35549.0
2024-05-23 11:00:00+02:00,19668.0,3169.0,980.0,6247.0,2152.0,662.0,2045.0,34923.0
2024-05-23 12:00:00+02:00,18789.0,3124.0,962.0,6291.0,2094.0,665.0,1995.0,33920.0
2024-05-23 13:00:00+02:00,19792.0,3134.0,947.0,6259.0,1979.0,667.0,1950.0,34728.0
2024-05-23 14:00:00+02:00,20542.0,3257.0,920.0,6246.0,1959.0,657.0,1995.0,35576.0
2024-05-23 15:00:00+02:00,20958.0,3289.0,940.0,6344.0,1992.0,687.0,2092.0,36302.0
2024-05-23 16:00:00+02:00,20472.0,3272.0,960.0,6332.0,2030.0,685.0,2122.0,35873.0
2024-05-23 17:00:00+02:00,20202.0,3147.0,1007.0,6405.0,2152.0,700.0,2207.0,35820.0
2024-05-23 18:00:00+02:00,20121.0,3085.0,1027.0,6195.0,2125.0,735.0,2165.0,35453.0
2024-05-23 19:00:00+02:00,20498.0,3027.0,995.0,6424.0,2064.0,737.0,2035.0,35780.0
2024-05-23 20:00:00+02:00,20288.0,2937.0,980.0,6374.0,2199.0,747.0,2112.0,35637.0
2024-05-23 21:00:00+02:00,19549.0,2842.0,977.0,6164.0,2154.0,700.0,2015.0,34401.0
2024-05-23 22:00:00+02:00,17695.0,2543.0,915.0,5863.0,1925.0,590.0,1882.0,31413.0
2024-05-23 23:00:00+02:00,16157.0,2295.0,837.0,5215.0,1840.0,505.0,1702.0,28551.0
2024-05-24 00:00:00+02:00,14957.0,2139.0,772.0,4762.0,1836.0,460.0,1575.0,26501.0
2024-05-24 01:00:00+02:00,14217.0,2005.0,735.0,4370.0,1759.0,410.0,1487.0,24983.0
2024-05-24 02:00:00+02:00,13742.0,1955.0,720.0,4210.0,1684.0,395.0,1430.0,24136.0
2024-05-24 03:00:00+02:00,13595.0,1970.0,710.0,4290.0,1626.0,380.0,1407.0,23978.0
2024-05-24 04:00:00+02:00,13651.0,1961.0,720.0,4172.0,1572.0,397.0,1415.0,23888.0
2024-05-24 05:00:00+02:00,14296.0,2049.0,747.0,4391.0,1510.0,407.0,1440.0,24840.0
2024-05-24 06:00:00+02:00,16592.0,2346.0,820.0,4770.0,1645.0,507.0,1582.0,28262.0
2024-05-24 07:00:00+02:00,19339.0,2867.0,1005.0,5624.0,1880.0,612.0,1950.0,33277.0
2024-05-24 08:00:00+02:00,21187.0,3332.0,1077.0,6171.0,1977.0,765.0,2190.0,36699.0
2024-05-24 09:00:00+02:00,21416.0,3456.0,1042.0,6341.0,2078.0,780.0,2215.0,37328.0
2024-05-24 10:00:00+02:00,20844.0,3552.0,1050.0,6483.0,2219.0,730.0,2177.0,37055.0
2024-05-24 11:00:00+02:00,20568.0,3440.0,1025.0,6342.0,2162.0,682.0,2082.0,36301.0
2024-05-24 12:00:00+02:00,19287.0,3219.0,970.0,6283.0,2175.0,702.0,2040.0,34676.0
2024-05-24 13:00:00+02:00,19008.0,3037.0,940.0,6082.0,2097.0,712.0,2012.0,33888.0
2024-05-24 14:00:00+02:00,19387.0,3092.0,910.0,6125.0,2069.0,725.0,2042.0,34350.0
2024-05-24 15:00:00+02:00,19529.0,3089.0,925.0,6141.0,2093.0,720.0,2130.0,34627.0
2024-05-24 16:00:00+02:00,19456.0,3174.0,992.0,6298.0,2135.0,722.0,2235.0,35012.0
2024-05-24 17:00:00+02:00,19461.0,3102.0,1067.0,6440.0,2216.0,787.0,2355.0,35428.0
2024-05-24 18:00:00+02:00,19634.0,3070.0,1057.0,6407.0,2273.0,767.0,2265.0,35473.0
2024-05-24 19:00:00+02:00,19874.0,2983.0,1017.0,6396.0,2175.0,772.0,2117.0,35334.0
2024-05-24 20:00:00+02:00,19318.0,2884.0,987.0,6212.0,2285.0,765.0,2107.0,34558.0
2024-05-24 21:00:00+02:00,18910.0,2786.0,972.0,6032.0,2190.0,695.0,2007.0,33592.0
2024-05-24 22:00:00+02:00,17218.0,2509.0,910.0,5589.0,2020.0,597.0,1877.0,30720.0
2024-05-24 23:00:00+02:00,15949.0,2287.0,840.0,5022.0,1907.0,502.0,1695.0,28202.0
2024-05-25 00:00:00+02:00,14822.0,2112.0,800.0,4484.0,1822.0,477.0,1537.0,26054.0
2024-05-25 01:00:00+02:00,14044.0,2000.0,762.0,4238.0,1683.0,440.0,1440.0,24607.0
2024-05-25 02:00:00+02:00,13537.0,1907.0,742.0,4060.0,1630.0,415.0,1377.0,23668.0
2024-05-25 03:00:00+02:00,13266.0,1852.0,740.0,3958.0,1599.0,400.0,1340.0,23155.0
2024-05-25 04:00:00+02:00,13156.0,1870.0,732.0,3939.0,1646.0,395.0,1350.0,23088.0
2024-05-25 05:00:00+02:00,13178.0,1853.0,747.0,3915.0,1647.0,395.0,1382.0,23117.0
2024-05-25 06:00:00+02:00,13547.0,1926.0,770.0,4084.0,1673.0,445.0,1425.0,23870.0
2024-05-25 07:00:00+02:00,14482.0,2138.0,840.0,4575.0,1779.0,547.0,1600.0,25961.0
2024-05-25 08:00:00+02:00,15324.0,2356.0,905.0,5083.0,1853.0,625.0,1777.0,27923.0
2024-05-25 09:00:00+02:00,15832.0,2478.0,942.0,5406.0,2034.0,602.0,1892.0,29186.0
2024-05-25 10:00:00+02:00,15727.0,2481.0,920.0,5405.0,2138.0,585.0,1897.0,29153.0
2024-05-25 11:00:00+02:00,15338.0,2411.0,915.0,5381.0,2129.0,582.0,1880.0,28636.0
2024-05-25 12:00:00+02:00,14683.0,2319.0,912.0,5386.0,2075.0,572.0,1872.0,27819.0
2024-05-25 13:00:00+02:00,14197.0,2230.0,890.0,5315.0,1914.0,557.0,1805.0,26908.0
2024-05-25 14:00:00+02:00,13866.0,2165.0,855.0,5174.0,1794.0,567.0,1752.0,26173.0
2024-05-25 15:00:00+02:00,13906.0,2192.0,847.0,5112.0,1870.0,565.0,1800.0,26292.0
2024-05-25 16:00:00+02:00,14203.0,2240.0,842.0,5153.0,1982.0,537.0,1785.0,26742.0
2024-05-25 17:00:00+02:00,14545.0,2298.0,877.0,5208.0,2013.0,562.0,1825.0,27328.0
2024-05-25 18:00:00+02:00,15027.0,2389.0,917.0,5314.0,1996.0,605.0,1905.0,28153.0
2024-05-25 19:00:00+02:00,15437.0,2474.0,940.0,5499.0,2007.0,655.0,1927.0,28939.0
2024-05-25 20:00:00+02:00,15367.0,2434.0,967.0,5566.0,2154.0,707.0,1995.0,29190.0
2024-05-25 21:00:00+02:00,15226.0,2392.0,945.0,5398.0,2059.0,680.0,1912.0,28612.0
2024-05-25 22:00:00+02:00,14412.0,2196.0,897.0,5118.0,1925.0,602.0,1777.0,26927.0
2024-05-25 23:00:00+02:00,13419.0,2007.0,842.0,4670.0,1840.0,530.0,1645.0,24953.0
2024-05-26 00:00:00+02:00,12847.0,1955.0,782.0,4278.0,1774.0,457.0,1517.0,23610.0
2024-05-26 01:00:00+02:00,12085.0,1836.0,747.0,3936.0,1679.0,400.0,1410.0,22093.0
2024-05-26 02:00:00+02:00,11594.0,1747.0,712.0,3808.0,1586.0,392.0,1332.0,21171.0
2024-05-26 03:00:00+02:00,11433.0,1713.0,710.0,3696.0,1546.0,360.0,1297.0,20755.0
2024-05-26 04:00:00+02:00,11054.0,1609.0,710.0,3560.0,1527.0,382.0,1292.0,20134.0
2024-05-26 05:00:00+02:00,11059.0,1573.0,725.0,3556.0,1511.0,365.0,1302.0,20091.0
2024-05-26 06:00:00+02:00,11026.0,1551.0,720.0,3540.0,1491.0,385.0,1317.0,20030.0
2024-05-26 07:00:00+02:00,11408.0,1677.0,760.0,3779.0,1607.0,432.0,1457.0,21120.0
2024-05-26 08:00:00+02:00,12071.0,1839.0,815.0,4135.0,1814.0,477.0,1620.0,22771.0
2024-05-26 09:00:00+02:00,12728.0,1967.0,842.0,4494.0,1894.0,500.0,1765.0,24190.0
2024-05-26 10:00:00+02:00,12977.0,2032.0,855.0,4740.0,1880.0,520.0,1795.0,24799.0
2024-05-26 11:00:00+02:00,12864.0,2059.0,852.0,4875.0,1974.0,552.0,1795.0,24971.0
2024-05-26 12:00:00+02:00,12721.0,2033.0,857.0,4834.0,2003.0,570.0,1732.0,24750.0
2024-05-26 13:00:00+02:00,12460.0,1994.0,815.0,4772.0,1925.0,542.0,1642.0,24150.0
2024-05-26 14:00:00+02:00,12171.0,1964.0,780.0,4614.0,1777.0,497.0,1612.0,23415.0
2024-05-26 15:00:00+02:00,12024.0,1902.0,770.0,4517.0,1718.0,477.0,1582.0,22990.0
2024-05-26 16:00:00+02:00,11956.0,1927.0,780.0,4549.0,1661.0,500.0,1597.0,22970.0
2024-05-26 17:00:00+02:00,12816.0,2021.0,827.0,4666.0,1727.0,505.0,1615.0,24177.0
2024-05-26 18:00:00+02:00,13808.0,2111.0,857.0,4656.0,1755.0,525.0,1682.0,25394.0
2024-05-26 19:00:00+02:00,14610.0,2237.0,877.0,4857.0,1835.0,552.0,1705.0,26673.0
2024-05-26 20:00:00+02:00,14966.0,2322.0,935.0,5176.0,2052.0,627.0,1852.0,27930.0
2024-05-26 21:00:00+02:00,15015.0,2293.0,940.0,5100.0,2016.0,630.0,1802.0,27796.0
2024-05-26 22:00:00+02:00,14145.0,2123.0,877.0,4849.0,1943.0,570.0,1690.0,26197.0
2024-05-26 23:00:00+02:00,13169.0,1942.0,822.0,4441.0,1882.0,492.0,1560.0,24308.0
2024-05-27 00:00:00+02:00,12128.0,1776.0,722.0,3925.0,1656.0,447.0,1435.0,22089.0
2024-05-27 01:00:00+02:00,11640.0,1709.0,697.0,3659.0,1579.0,420.0,1337.0,21041.0
2024-05-27 02:00:00+02:00,11283.0,1713.0,667.0,3598.0,1465.0,397.0,1285.0,20408.0
2024-05-27 03:00:00+02:00,11162.0,1690.0,650.0,3527.0,1465.0,382.0,1252.0,20128.0
2024-05-27 04:00:00+02:00,11735.0,1694.0,700.0,3660.0,1515.0,372.0,1252.0,20928.0
2024-05-27 05:00:00+02:00,12750.0,1825.0,725.0,3781.0,1509.0,387.0,1295.0,22272.0
2024-05-27 06:00:00+02:00,15546.0,2169.0,780.0,4329.0,1651.0,452.0,1405.0,26332.0
2024-05-27 07:00:00+02:00,18325.0,2595.0,875.0,5072.0,1877.0,557.0,1637.0,30938.0
2024-05-27 08:00:00+02:00,20333.0,3031.0,942.0,5672.0,1995.0,612.0,1805.0,34390.0
2024-05-27 09:00:00+02:00,20670.0,3163.0,950.0,5997.0,2057.0,597.0,1852.0,35286.0
2024-05-27 10:00:00+02:00,20534.0,3181.0,927.0,6029.0,2096.0,592.0,1862.0,35221.0
2024-05-27 11:00:00+02:00,20129.0,3127.0,927.0,6037.0,2119.0,587.0,1845.0,34771.0
2024-05-27 12:00:00+02:00,19139.0,2996.0,925.0,6043.0,2071.0,605.0,1865.0,33644.0
2024-05-27 13:00:00+02:00,19617.0,2980.0,902.0,5994.0,1978.0,595.0,1865.0,33931.0
2024-05-27 14:00:00+02:00,20120.0,3006.0,905.0,5974.0,1926.0,587.0,1837.0,34355.0
2024-05-27 15:00:00+02:00,20432.0,3079.0,902.0,6081.0,1982.0,567.0,1825.0,34868.0
2024-05-27 16:00:00+02:00,20410.0,3191.0,892.0,6078.0,1996.0,562.0,1872.0,35001.0
2024-05-27 17:00:00+02:00,19859.0,3086.0,917.0,6032.0,2134.0,562.0,1922.0,34512.0
2024-05-27 18:00:00+02:00,19643.0,2953.0,950.0,5892.0,2171.0,585.0,1935.0,34129.0
2024-05-27 19:00:00+02:00,19758.0,2965.0,977.0,5996.0,2217.0,625.0,1957.0,34495.0
2024-05-27 20:00:00+02:00,19520.0,2901.0,1017.0,6184.0,2369.0,690.0,2067.0,34748.0
2024-05-27 21:00:00+02:00,18862.0,2817.0,985.0,5971.0,2237.0,667.0,1965.0,33504.0
2024-05-27 22:00:00+02:00,17341.0,2543.0,905.0,5550.0,2108.0,607.0,1817.0,30871.0
2024-05-27 23:00:00+02:00,16008.0,2283.0,832.0,5000.0,1989.0,522.0,1647.0,28281.0
